,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
45,0.014059305191040039,0.0007035926572494566,0.0035384496053059897,0.0007861319986946161,1,scale,sigmoid,10,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 10}",0.28308302635307453,0.24709549447435533,0.3006517427033154,0.2769434211769151,0.022291089324060112,159
46,0.028310378392537434,0.0049343678153151455,0.010071833928426107,0.002100749348130915,1,scale,sigmoid,25,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 25}",0.2884669878152451,0.2527628223292718,0.294984414848399,0.27873807499763864,0.018558996509729822,157
47,1.179909626642863,0.2075047233327364,0.3855617841084798,0.0035108012733739667,1,scale,sigmoid,-1,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': -1}",0.6528761688863701,0.6531595352791159,0.6531595352791159,0.6530650798148673,0.00013358019858058503,51
48,0.008754889170328775,0.002943881424872372,0.0029490788777669272,0.0010960265941343274,1,auto,linear,5,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 5}",0.29583451402663646,0.5131765372626806,0.287050155851516,0.365353735713611,0.10458800673913783,146
49,0.010709126790364584,0.002864509976365782,0.004768848419189453,0.002532200624663991,1,auto,linear,10,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 10}",0.24737886086710117,0.5542646642108245,0.287050155851516,0.36289789364314723,0.13628250944162926,149
50,0.01594376564025879,0.0037026518377150756,0.007444938023885091,0.002825987479014136,1,auto,linear,25,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 25}",0.23802776990648908,0.36384244828563334,0.27769906489090396,0.29318976102767547,0.05251859717606845,155
51,0.952061653137207,0.035349532371516154,0.38211925824483234,0.03233846654625008,1,auto,linear,-1,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
52,0.012022018432617188,0.0013579288074497514,0.0032611687978108725,0.0018626090868531851,1,auto,poly,5,"{'C': 1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 5}",0.7030320204023803,0.5228109946160385,0.6744120147350524,0.6334183432511571,0.07907913909566572,61
53,0.012812376022338867,0.00014470901373647517,0.002794345219930013,8.901293782389819e-05,1,auto,poly,10,"{'C': 1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10}",0.5216775290450553,0.34995749504108814,0.3247378860867101,0.3987909700576178,0.08750175980623719,138
54,0.017889658610026043,0.00010880621065918683,0.012244304021199545,0.0018936325698723092,1,auto,poly,25,"{'C': 1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 25}",0.3746103712099745,0.5219608954378011,0.5111929725134599,0.4692547463870785,0.06706790268339718,109
55,1.0688587029774983,0.01775183656218459,0.4359315236409505,0.0012788483125077128,1,auto,poly,-1,"{'C': 1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
56,0.012233575185139975,0.0020276453460380205,0.003973484039306641,8.294499786943946e-05,1,auto,rbf,5,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 5}",0.44885236610937945,0.48767356191555683,0.5559648625672995,0.4974969301974119,0.044276748206876416,97
57,0.009303649266560873,0.0028033983208879893,0.0074189503987630205,0.001038955518699687,1,auto,rbf,10,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 10}",0.4465854349674129,0.6353074525361292,0.5545480306035704,0.5454803060357042,0.07731178306239712,82
58,0.01781010627746582,0.0028386498971491292,0.02154994010925293,0.005346270077559083,1,auto,rbf,25,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 25}",0.44630206857466703,0.4253329555114763,0.4735052422782658,0.4483800887881364,0.019721070442399763,124
59,1.5903319517771404,0.07132004877462232,1.8876060644785564,0.040396561718406096,1,auto,rbf,-1,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
60,0.012496074040730795,0.00044786570300806103,0.002404451370239258,8.902180678855271e-05,1,auto,sigmoid,5,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 5}",0.49419098894871066,0.6421082459620289,0.4222159251912723,0.5195050533673372,0.09153782306249189,87
61,0.014837026596069336,0.00021296700931670238,0.003778378168741862,5.1101110585888744e-05,1,auto,sigmoid,10,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 10}",0.272881836214225,0.4531028620005667,0.3672428449985832,0.36440918107112497,0.0736022045517236,148
62,0.027870337168375652,0.0011119717855265312,0.011000951131184896,0.0020151110504561687,1,auto,sigmoid,25,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 25}",0.272881836214225,0.506375743836781,0.3510909606120714,0.3767828468876924,0.09703918792430288,143
63,2.3458003997802734,0.024757153715412407,0.6508930524190267,0.03674012747803163,1,auto,sigmoid,-1,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
64,0.011509259541829428,0.00028616410047028226,0.0020056565602620444,7.285507262387595e-05,10,scale,linear,5,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 5}",0.2955511476338906,0.38282799659960326,0.33833947293850947,0.3389062057240011,0.03563287789746587,151
65,0.011794487635294596,0.0035134379067946206,0.002762317657470703,2.610511062830304e-05,10,scale,linear,10,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 10}",0.6749787475205441,0.5689997166336073,0.4987248512326438,0.5809011051289318,0.07244580169687294,71
66,0.01876656214396159,0.004723419626996784,0.0067590077718098955,0.002085629734233794,10,scale,linear,25,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 25}",0.3131198639841315,0.484273165202607,0.4805894020969113,0.42599414376121664,0.07982833583822846,131
67,1.4639564355214436,0.10526570196808986,0.49433159828186035,0.009577462742754514,10,scale,linear,-1,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
68,0.01086735725402832,0.0016002610627682255,0.004200140635172526,0.0011924040123480874,10,scale,poly,5,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 5}",0.7030320204023803,0.5981864550864268,0.6744120147350524,0.6585434967412865,0.044249335506079075,45
69,0.014152208964029947,0.0016394018098203672,0.00429383913675944,0.0010862214810267957,10,scale,poly,10,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 10}",0.654576367242845,0.37914423349390763,0.3247378860867101,0.45281949560782087,0.14438233755902383,122
70,0.024081707000732422,0.005112310995529815,0.00788426399230957,0.0017295155318422036,10,scale,poly,25,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 25}",0.6421082459620289,0.5891187305185605,0.5502975347123831,0.5938415037309908,0.03763004221056625,69
71,12.147106091181437,0.7663023485263303,0.5351483821868896,0.06446456573310556,10,scale,poly,-1,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': -1}",0.7486540096344574,0.7531878719183904,0.7560215358458486,0.7526211391328989,0.0030343588182126812,29
72,0.011019309361775717,0.0018059439777447213,0.00456539789835612,0.0005521687932639442,10,scale,rbf,5,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 5}",0.42788325304618874,0.6772456786625106,0.6763955794842732,0.5938415037309909,0.1173507176371266,68
73,0.012168169021606445,0.002996567671355206,0.008360942204793295,0.001369639686403797,10,scale,rbf,10,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 10}",0.7007650892604137,0.6452252762822329,0.6690280532728818,0.6716728062718428,0.02275102554804888,44
74,0.033067782719930015,0.006282861852122873,0.0210415522257487,0.001575032332128864,10,scale,rbf,25,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 25}",0.6554264664210825,0.7251345990365543,0.7557381694531029,0.7120997449702466,0.04197650141601861,41
75,3.1092849572499595,0.11169275774042137,2.03885809580485,0.06357570461837082,10,scale,rbf,-1,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1}",0.7512043071691697,0.7546047038821195,0.7565882686313403,0.7541324265608766,0.002223217586840421,26
76,0.013105312983194986,0.001340489986111065,0.0036846001942952475,0.0018998094842458103,10,scale,sigmoid,5,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 5}",0.7472371776707283,0.2635307452536129,0.7619722300935109,0.590913384339284,0.23157263039703063,70
77,0.011699517567952475,0.0027104074593532145,0.004257678985595703,0.0014243045431402862,10,scale,sigmoid,10,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 10}",0.24029470104845566,0.28761688863700763,0.7296684613204873,0.41919335033531685,0.22038745164744442,134
78,0.019089619318644207,0.0007731531441624316,0.007473071416219075,0.0013405472739824603,10,scale,sigmoid,25,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 25}",0.7534712383111363,0.2952677812411448,0.23831113629923492,0.429016718617172,0.23059931535478081,129
79,1.2521278858184814,0.12995630504332414,0.3860662778218587,0.033912917102556096,10,scale,sigmoid,-1,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': -1}",0.6398413148200623,0.632473788608671,0.6401246812128082,0.6374799282138471,0.003541765043780634,60
80,0.009539286295572916,0.0018217326470996856,0.0022930304209391275,0.00014713914393448888,10,auto,linear,5,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 5}",0.2955511476338906,0.38282799659960326,0.33833947293850947,0.3389062057240011,0.03563287789746587,151
81,0.012907266616821289,0.0005127009580576668,0.00289305051167806,8.480740966148639e-05,10,auto,linear,10,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 10}",0.6749787475205441,0.5689997166336073,0.4987248512326438,0.5809011051289318,0.07244580169687294,71
82,0.019653876622517902,0.0031388468688488803,0.005995988845825195,0.000684880376478562,10,auto,linear,25,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 25}",0.3131198639841315,0.484273165202607,0.4805894020969113,0.42599414376121664,0.07982833583822846,131
83,1.4264643987019856,0.04172268276069386,0.5054299036661783,0.042803980927342146,10,auto,linear,-1,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
84,0.008235613505045572,0.0016509121315453838,0.0036504268646240234,0.0011257395181404298,10,auto,poly,5,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 5}",0.7030320204023803,0.5228109946160385,0.6744120147350524,0.6334183432511571,0.07907913909566572,61
85,0.008426745732625326,0.0011900557171416277,0.00607760747273763,0.0008055529399004684,10,auto,poly,10,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10}",0.5216775290450553,0.34995749504108814,0.3247378860867101,0.3987909700576178,0.08750175980623719,138
86,0.014813741048177084,0.002503326182956327,0.0057896773020426435,0.0003511158790452298,10,auto,poly,25,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 25}",0.35052422782657977,0.5219608954378011,0.5111929725134599,0.4612260319259469,0.0784013355080432,116
87,1.5058908462524414,0.019632973596903976,0.5289235909779867,0.01982356710039037,10,auto,poly,-1,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
88,0.009303013483683268,0.0027672881778168868,0.004975636800130208,0.0008615750841909107,10,auto,rbf,5,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 5}",0.44885236610937945,0.48767356191555683,0.5559648625672995,0.4974969301974119,0.044276748206876416,97
89,0.01584911346435547,0.005392894021552287,0.009782711664835611,0.0037982407956364964,10,auto,rbf,10,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 10}",0.4465854349674129,0.6353074525361292,0.5545480306035704,0.5454803060357042,0.07731178306239712,82
90,0.02086472511291504,0.0011615573249273204,0.019568602244059246,0.004983899659706842,10,auto,rbf,25,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 25}",0.44630206857466703,0.4253329555114763,0.4735052422782658,0.4483800887881364,0.019721070442399763,124
91,3.576910654703776,0.13110395896303825,2.0784321626027427,0.07655935404662256,10,auto,rbf,-1,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
92,0.011877298355102539,0.0032588630867688173,0.005390485127766927,0.0006965638701318156,10,auto,sigmoid,5,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 5}",0.3635590818928875,0.6421082459620289,0.4222159251912723,0.4759610843487296,0.11989944620542017,108
93,0.01559607187906901,0.00467082894771689,0.005030632019042969,0.0015106358210232268,10,auto,sigmoid,10,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 10}",0.35279115896854635,0.4531028620005667,0.3672428449985832,0.39104562198923204,0.04427594219321959,142
