,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
810,0.025732676188151043,0.0017128464227150293,0.010178963343302408,0.004052851543660158,0.00021206314327349877,{'ccp_alpha': 0.00021206314327349877},0.7619722300935109,0.7628223292717484,0.7636724284499858,0.7628223292717484,0.0006941030724803665,816
811,0.0633539358774821,0.02613451483150592,0.006146669387817383,0.001797191816462862,0.00021239208926945486,{'ccp_alpha': 0.00021239208926945486},0.7622555964862567,0.7622555964862567,0.761688863700765,0.7620666855577595,0.00026716039716127474,1356
812,0.03966498374938965,0.005828871828913567,0.004744211832682292,5.591083717035151e-05,0.00021390974841696477,{'ccp_alpha': 0.00021390974841696477},0.7628223292717484,0.76338906205724,0.7628223292717484,0.7630112402002456,0.00026716039716122243,579
813,0.027222951253255207,0.0019457310522936295,0.006919701894124349,0.0030616300707838515,0.00021390974841696477,{'ccp_alpha': 0.00021390974841696477},0.7625389628790026,0.7636724284499858,0.7622555964862567,0.7628223292717484,0.000612141371342952,816
814,0.023634036382039387,0.0026129235663385378,0.0072553157806396484,0.0021676837409504925,0.00021390974841696477,{'ccp_alpha': 0.00021390974841696477},0.7622555964862567,0.76338906205724,0.761688863700765,0.762444507414754,0.00070683997105393,1202
815,0.03136769930521647,0.0038249360718668984,0.008751312891642252,0.0031639387782214563,0.00021390974841696477,{'ccp_alpha': 0.00021390974841696477},0.7642391612354775,0.76338906205724,0.7622555964862567,0.7632946065929914,0.0008125366267160492,244
816,0.03348803520202637,0.001787792585447602,0.006901979446411133,0.0029215652232318133,0.00021450549391728615,{'ccp_alpha': 0.00021450549391728615},0.7628223292717484,0.7628223292717484,0.7639557948427317,0.7632001511287428,0.0005343207943224972,342
817,0.03125206629435221,0.0019217036425883888,0.009633382161458334,0.003122014725550442,0.00021450549391728615,{'ccp_alpha': 0.00021450549391728615},0.7628223292717484,0.7636724284499858,0.7622555964862567,0.7629167847359971,0.0005822625864710456,695
818,0.02802443504333496,0.0012104290466243418,0.008618990580240885,0.00460652577902439,0.00021450549391728615,{'ccp_alpha': 0.00021450549391728615},0.7605553981297818,0.7628223292717484,0.7631056956644942,0.7621611410220082,0.0011413097169731426,1325
819,0.02829901377360026,0.0049636771092682825,0.010871648788452148,0.007168597982368252,0.00021517862038431847,{'ccp_alpha': 0.00021517862038431847},0.7636724284499858,0.7622555964862567,0.761688863700765,0.7625389628790025,0.0008342080727616908,1154
820,0.044133901596069336,0.007522443140626504,0.005959033966064453,0.0016494384894666792,0.00021634967936651694,{'ccp_alpha': 0.00021634967936651694},0.7625389628790026,0.7622555964862567,0.7631056956644942,0.7626334183432512,0.0003534199855269403,1040
821,0.03455392519632975,0.00480887691008801,0.006796995798746745,0.0016154086245026445,0.0002165309987120275,{'ccp_alpha': 0.0002165309987120275},0.7631056956644942,0.7625389628790026,0.7636724284499858,0.7631056956644943,0.00046273538165356263,459
822,0.04053926467895508,0.010844484988582464,0.010757684707641602,0.008184135559012234,0.0002165498743294475,{'ccp_alpha': 0.0002165498743294475},0.7636724284499858,0.7636724284499858,0.7631056956644942,0.7634835175214887,0.00026716039716127474,121
823,0.04463648796081543,0.010199738485171026,0.009565432866414389,0.004878746369096212,0.0002165498743294475,{'ccp_alpha': 0.0002165498743294475},0.76338906205724,0.7628223292717484,0.7625389628790026,0.7629167847359969,0.0003534199855269403,768
824,0.04738497734069824,0.016559625412456185,0.004778464635213216,0.00014458212351418183,0.00021664120765389349,{'ccp_alpha': 0.00021664120765389349},0.76338906205724,0.7625389628790026,0.7622555964862567,0.7627278738074997,0.0004816302553690993,923
825,0.04654113451639811,0.010108563942065846,0.008912483851114908,0.004214167837517964,0.00021794315632972256,{'ccp_alpha': 0.00021794315632972256},0.7631056956644942,0.7636724284499858,0.761688863700765,0.7628223292717484,0.0008342080727616908,816
826,0.02925904591878255,0.0038607807991629553,0.00588679313659668,0.0011558488617813966,0.00022043110424736046,{'ccp_alpha': 0.00022043110424736046},0.7628223292717484,0.76338906205724,0.7631056956644942,0.763105695664494,0.00023136769082675865,537
827,0.03218944867451986,0.012182533630552996,0.005221366882324219,0.0007286909106874732,0.00022115352756943456,{'ccp_alpha': 0.00022115352756943456},0.7619722300935109,0.7650892604137149,0.7628223292717484,0.7632946065929914,0.0013156123809562824,244
828,0.03057694435119629,0.009311807109105974,0.009821732838948568,0.0005394975145173473,0.00022139215100897892,{'ccp_alpha': 0.00022139215100897892},0.7628223292717484,0.7642391612354775,0.7619722300935109,0.7630112402002456,0.000935061390064413,579
829,0.024063666661580402,0.0033210353142103834,0.004702011744181315,6.56998819366152e-05,0.00022183012615441293,{'ccp_alpha': 0.00022183012615441293},0.7625389628790026,0.7636724284499858,0.76338906205724,0.7632001511287427,0.0004816302553690993,356
830,0.025511741638183594,0.005607998239071567,0.006298939387003581,0.0019501468466012017,0.00022183012615441293,{'ccp_alpha': 0.00022183012615441293},0.7619722300935109,0.7642391612354775,0.7605553981297818,0.7622555964862566,0.0015171794091063892,1314
831,0.02642933527628581,0.0031938781398436313,0.006383339564005534,0.0014274772988022192,0.00022183012615441293,{'ccp_alpha': 0.00022183012615441293},0.7628223292717484,0.7642391612354775,0.7628223292717484,0.7632946065929914,0.0006679009929031345,244
832,0.029630661010742188,0.002131706831079044,0.008434613545735678,0.0031032572778155396,0.0002218301261544131,{'ccp_alpha': 0.0002218301261544131},0.7625389628790026,0.7622555964862567,0.7636724284499858,0.7628223292717484,0.000612141371342952,816
833,0.02901450792948405,0.002892816872383194,0.006385962168375651,0.0017594153102666755,0.0002218301261544131,{'ccp_alpha': 0.0002218301261544131},0.7631056956644942,0.76338906205724,0.7628223292717484,0.7631056956644943,0.00023136769082675865,459
