,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
801,0.02709660530090332,0.003695334962322715,0.6727147579193116,0.014625775841373798,kd_tree,50,10,10,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 10, 'weights': 'distance'}",0.6869688385269122,0.6850802644003777,0.6943788379782712,0.6787907416154936,0.6920170051960322,0.6874471375434175,0.005471676345808019,933
802,0.023963165283203126,0.006226429527847381,0.7648642063140869,0.026190286369392614,kd_tree,50,10,100,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 100, 'weights': 'uniform'}",0.7549575070821529,0.7540132200188857,0.7477562588568729,0.7524799244213509,0.7553141237600378,0.7529042068278601,0.0027544522389981257,338
803,0.024305343627929688,0.004939690248005313,0.6948450088500977,0.023766104674904507,kd_tree,50,10,100,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 100, 'weights': 'distance'}",0.6831916902738433,0.6864966949952785,0.6868209730751063,0.684931506849315,0.6910722720831365,0.686502627455336,0.0026234998048618036,990
804,0.023784637451171875,0.003965985026090562,0.3497434139251709,0.016743415626199347,kd_tree,50,25,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.7606232294617564,0.7606232294617564,0.759565422768068,0.7628719886632026,0.7600377893245158,0.7607443319358598,0.0011353663774679283,234
805,0.02935342788696289,0.004442823829175373,0.27027053833007814,0.038560970345659154,kd_tree,50,25,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.6992445703493863,0.7001888574126535,0.7061880018894662,0.7061880018894662,0.7071327350023618,0.7037884333086668,0.003355707072741976,784
806,0.029625082015991212,0.0030906193791407663,0.25557842254638674,0.03058745947192617,kd_tree,50,25,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.7596789423984891,0.7592067988668555,0.7590930562116203,0.7605101558809636,0.7600377893245158,0.7597053485364889,0.0005258103626923043,308
807,0.031235170364379884,0.011980778284942907,0.2020967960357666,0.031387938027080425,kd_tree,50,25,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.6973559962228517,0.6983002832861189,0.7052432687765706,0.7052432687765706,0.7061880018894662,0.7024661637903156,0.003814317133864447,860
808,0.024284505844116212,0.005254271648595492,0.982850980758667,0.04614944279698389,kd_tree,50,25,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 3, 'weights': 'uniform'}",0.7615675165250236,0.7587346553352219,0.759565422768068,0.7609825224374114,0.759565422768068,0.7600831079667586,0.0010360246702907179,242
809,0.021019172668457032,0.003061953182613136,0.958172082901001,0.03902757017429526,kd_tree,50,25,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 3, 'weights': 'distance'}",0.6987724268177526,0.6973559962228517,0.7071327350023618,0.7033538025507794,0.7066603684459141,0.7026550658079319,0.003993375205711605,830
810,0.02375040054321289,0.0029998900196134028,0.9260236263275147,0.01675056478321553,kd_tree,50,25,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 5, 'weights': 'uniform'}",0.7615675165250236,0.7592067988668555,0.759565422768068,0.7605101558809636,0.759565422768068,0.7600830633617958,0.0008590404236575676,243
