,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2979,1.7206696669260662,0.06776309886302641,0.061776955922444664,0.009364178669125854,log_loss,3,10,,250,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': None, 'n_estimators': 250}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2980,3.212666670481364,0.1840021845779319,0.14899190266927084,0.02479935561432419,log_loss,3,10,,500,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': None, 'n_estimators': 500}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2981,7.576853672663371,0.2874161621575737,0.3086203734079997,0.025263753007204813,log_loss,3,10,,1000,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': None, 'n_estimators': 1000}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2982,0.040252129236857094,0.010608287598772677,0.012556950251261393,0.0008688482543994284,log_loss,3,,0.01,5,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.01, 'n_estimators': 5}",0.7172003400396713,0.7305185604987249,0.7240011334655709,0.7239066780013225,0.005437550945357258,3431
2983,0.0469362735748291,0.0009543286899807631,0.007081031799316406,0.00025196328415756983,log_loss,3,,0.01,10,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.01, 'n_estimators': 10}",0.7591385661660527,0.7568716350240862,0.7588551997733068,0.7582884669878153,0.001008508383114297,2820
2984,0.1950684388478597,0.03140138840227801,0.02508433659871419,0.010549267762244715,log_loss,3,,0.01,50,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.01, 'n_estimators': 50}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2985,0.44183802604675293,0.008011095586721582,0.032166639963785805,0.004013199599175263,log_loss,3,,0.01,100,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.01, 'n_estimators': 100}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2986,1.2890356381734211,0.09586656066084027,0.08907874425252278,0.013454712435614562,log_loss,3,,0.01,250,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.01, 'n_estimators': 250}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2987,2.138251701990763,0.16956886905474133,0.1355433464050293,0.0032970109100303757,log_loss,3,,0.01,500,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.01, 'n_estimators': 500}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2988,4.353000640869141,0.1326027245944658,0.2693912982940674,0.02750492070320637,log_loss,3,,0.01,1000,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.01, 'n_estimators': 1000}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2989,0.04674196243286133,0.003962137080345678,0.009327014287312826,0.0026834342159795443,log_loss,3,,0.1,5,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.1, 'n_estimators': 5}",0.7577217342023236,0.7594219325587985,0.757155001416832,0.7580995560593181,0.0009632605107382131,2848
2990,0.08289305369059245,0.002857125391364858,0.0088499387105306,0.0017251941621901508,log_loss,3,,0.1,10,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.1, 'n_estimators': 10}",0.7597052989515444,0.7597052989515444,0.7599886653442902,0.7597997544157931,0.00013358019858063737,74
2991,0.2984120051066081,0.02954655643513925,0.03162797292073568,0.0025255887362020317,log_loss,3,,0.1,50,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.1, 'n_estimators': 50}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2992,0.8261636892954508,0.02564140286374372,0.05222694079081217,0.006168338524690002,log_loss,3,,0.1,100,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_samples': 0.1, 'n_estimators': 100}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
